Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
UBNT,"Ubiquiti Networks, Inc.",13.1,1203496646,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt
UFPT,"UFP Technologies, Inc.",16.9,113552485.8,n/a,1993,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/ufpt
ULTA,"Ulta Salon, Cosmetics & Fragrance, Inc.",99.66,6303278738,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta
UCTT,"Ultra Clean Holdings, Inc.",5.97,139287717.7,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
ULBI,Ultralife Corporation,3.18,55350787.44,n/a,1992,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi
ULTR,Ultrapetrol (Bahamas) Limited,1.24,37214418.72,n/a,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ultr
UTEK,"Ultratech, Inc.",33.34,881206739.4,n/a,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/utek
UMBF,UMB Financial Corporation,50.39,2044725773,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,13.29,1487042168,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,10,53418230,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam
UNIS,Unilife Corporation,3.16,258665209.6,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/unis
UNB,"Union Bankshares, Inc.",19.7,87806918.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
UDRL,"Union Drilling, Inc.",5.64,120687731.8,n/a,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/udrl
UBSH,Union First Market Bankshares Corporation,15.34,398104216.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh
UNXL,"Uni-Pixel, Inc.",6.1,43584676.9,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/unxl
UBCP,"United Bancorp, Inc.",7.33,39377837.51,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubcp
UBOH,"United Bancshares, Inc.",8.74,46952564.78,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uboh
UBSI,"United Bankshares, Inc.",25.19,1266458738,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsi
UCBA,United Community Bancorp,6.94,54373387.08,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ucba
UCBI,"United Community Banks, Inc.",8.51,490933211.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ucbi
UCFC,United Community Financial Corp.,3.08,101302724.6,n/a,1986,Finance,Banks,http://www.nasdaq.com/symbol/ucfc
UBNK,"United Financial Bancorp, Inc.",14.24,220975237.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ubnk
UFCS,"United Fire Group, Inc",22.71,577632960.5,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ufcs
UNFI,"United Natural Foods, Inc.",59.79,2923183084,n/a,1996,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/unfi
UNTD,"United Online, Inc.",5.59,506659600.2,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/untd
UBFO,United Security Bancshares,2.48,34233438.88,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubfo
USBI,"United Security Bancshares, Inc.",5.91,35564796.12,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usbi
USLM,"United States Lime & Minerals, Inc.",49.5,274721782.5,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uslm
USTR,United Stationers Inc.,27.36,1108611058,n/a,1981,Consumer Services,Paper,http://www.nasdaq.com/symbol/ustr
UTHR,United Therapeutics Corporation,58.08,3003828485,n/a,1999,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/uthr
UG,"United-Guardian, Inc.",18.26,83930976.14,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ug
UNTK,"UniTek Global Services, Inc.",4.15,77473030,n/a,2010,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/untk
UNTY,"Unity Bancorp, Inc.",6.07,45285672.04,n/a,1989,Finance,Major Banks,http://www.nasdaq.com/symbol/unty
UBPS,Universal Business Payment Solutions Acquisition Corporation,6,85918158,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/ubps
UBPSU,Universal Business Payment Solutions Acquisition Corporation,6.15,73800000,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/ubpsu
UBPSW,Universal Business Payment Solutions Acquisition Corporation,0.17,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/ubpsw
PANL,Universal Display Corporation,42.63,1980293948,n/a,1996,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/panl
UEIC,Universal Electronics Inc.,16.94,253806362,n/a,1993,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/ueic
UFPI,"Universal Forest Products, Inc.",41.85,825921844.7,n/a,1993,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/ufpi
USAP,"Universal Stainless & Alloy Products, Inc.",39.02,268298749.6,n/a,1994,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/usap
UACL,"Universal Truckload Services, Inc.",15.56,241039244.2,n/a,2005,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/uacl
UVSP,Univest Corporation of Pennsylvania,17.36,290951742.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uvsp
UPIP,"Unwired Planet, Inc.",1.84,166172532.6,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/upip
URRE,"Uranium Resources, Inc.",0.6085,96597324.36,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urre
URBN,"Urban Outfitters, Inc.",39.82,5795044699,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/urbn
ULGX,"Urologix, Inc.",0.78,11546237.04,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ulgx
UPI,"Uroplasty, Inc.",4.15,86845315.3,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/upi
ECOL,"US Ecology, Inc.",20.16,369389946.2,n/a,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/ecol
USMO,"USA Mobility, Inc.",11.57,256270096.8,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/usmo
USAT,"USA Technologies, Inc.",1.38,44869687.08,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usat
USATP,"USA Technologies, Inc.",15.25,0,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usatp
USATZ,"USA Technologies, Inc.",0.5,0,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usatz
USAK,"USA Truck, Inc.",3.72,38812162.44,n/a,1992,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/usak
USMD,"USMD Holdings, Inc.",57.6,0,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/usmd
UTMD,"Utah Medical Products, Inc.",33.84,124937280,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/utmd
UTIW,UTi Worldwide Inc.,13.68,1419262093,n/a,2000,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/utiw
UTSI,UTStarcom Holdings Corp,1.1,167571331.4,n/a,2000,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/utsi
VYFC,Valley Financial Corporation,9.1501,43392473.48,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/vyfc
VLYWW,Valley National Bancorp,0.36,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vlyww
VALU,"Value Line, Inc.",9.26,91640488.06,n/a,1983,Finance,Investment Managers,http://www.nasdaq.com/symbol/valu
VCLK,"ValueClick, Inc.",16.98,1275043312,n/a,2000,Technology,Advertising,http://www.nasdaq.com/symbol/vclk
VVTV,"ValueVision Media, Inc.",2.1301,104207657.3,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vvtv
VNDA,Vanda Pharmaceuticals Inc.,4.29,121092727.5,n/a,2006,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vnda
VGIT,Vanguard Intermediate -Term Government Bond ETF,66.04,132080000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgit
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,87.27,2775186000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcit
VNQI,Vanguard International Equity Index Funds Vanguard Global ex-U,52.45,343043298.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnqi
VCLT,Vanguard Long-Term Corporate Bond ETF,91.29,1022448000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vclt
VGLT,Vanguard Long-Term Government Bond ETF,74.64,70908000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vglt
VMBS,Vanguard Mortgage-Backed Securities ETF,52.826,258899169.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmbs
VONE,Vanguard Scottsdale Funds Vanguard Russell 1000 ETF,66.87,157144500,n/a,1996,n/a,n/a,http://www.nasdaq.com/symbol/vone
VONG,Vanguard Scottsdale Funds Vanguard Russell 1000 Growth ETF,69.802,78646681.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vong
VONV,Vanguard Scottsdale Funds Vanguard Russell 1000 Value ETF,64.2975,48223125,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vonv
VTWO,Vanguard Scottsdale Funds Vanguard Russell 2000 ETF,68.35,164040000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwo
VTWG,Vanguard Scottsdale Funds Vanguard Russell 2000 Growth ETF,70.99,35495000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwg
VTWV,Vanguard Scottsdale Funds Vanguard Russell 2000 Value ETF,65.85,19755000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwv
VTHR,Vanguard Scottsdale Funds Vanguard Russell 3000 ETF,67,40200000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vthr
VGSH,Vanguard Short Term Government Bond ETF,60.99,182970000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgsh
VCSH,Vanguard Short-Term Corporate Bond ETF,80.32,3775040000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcsh
VXUS,Vanguard STAR Funds Vanguard Total International Stock ETF,46.11,954319580.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vxus
VDSI,"VASCO Data Security International, Inc.",9.69,376417003.6,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vdsi
VASC,"Vascular Solutions, Inc.",13.1,212763676.2,n/a,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vasc
WOOF,"VCA Antech, Inc.",20.23,1775392305,n/a,2001,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/woof
VECO,Veeco Instruments Inc.,36.07,1412379788,n/a,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/veco
VELT,Velti plc,8.6,556921818.6,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/velt
VTUS,"Ventrus Biosciences, Inc.",3.87,50055934.5,n/a,2010,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtus
VRA,"Vera Bradley, Inc.",23.48,951715098.3,n/a,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vra
VSTM,"Verastem, Inc.",9.63,204648362.6,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vstm
VRNM,Verenium Corporation,3.57,45544424.94,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vrnm
VRNT,Verint Systems Inc.,27.83,1106879946,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/vrnt
VRSN,"VeriSign, Inc.",47,7350538116,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsn
VRSK,"Verisk Analytics, Inc.",47.96,7953377394,n/a,2009,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsk
VRML,"Vermillion, Inc.",1.73,26020779.49,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vrml
VSNT,Versant Corporation,9.898,26990846.3,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vsnt
VRTX,Vertex Pharmaceuticals Incorporated,57.54,12417562514,n/a,1982,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrtx
VRTA,"Vestin Realty Mortgage I, Inc.",1.26,7989482.34,n/a,1999,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vrta
VRTB,"Vestin Realty Mortgage II, Inc.",1.58,19799619.9,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vrtb
VIA,Viacom Inc.,53.03,27288598776,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/via
VIAB,Viacom Inc.,52.47,24316454126,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/viab
VSAT,"ViaSat, Inc.",40.24,1751484308,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vsat
VIAS,"Viasystems Group, Inc.",17.91,369171469,n/a,1995,Technology,Electrical Products,http://www.nasdaq.com/symbol/vias
VICL,Vical Incorporated,4.12,354504740.8,n/a,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vicl
VICR,Vicor Corporation,6.48,270929635.9,n/a,1983,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vicr
VIDE,Video Display Corporation,4.25,32148921,n/a,1985,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vide
VPFG,"ViewPoint Financial Group, Inc.",18.88,743270993,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/vpfg
VBFC,Village Bank and Trust Financial Corp.,1.0084,4287510.078,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbfc
VLGEA,"Village Super Market, Inc.",37.25,510472361,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/vlgea
VIMC,Vimicro International Corporation,0.8807,26176581.97,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/vimc
VIRC,Virco Manufacturing Corporation,2.844,40889305.69,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/virc
VMED,Virgin Media Inc.,29.66,7970529457,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vmed
VCBI,Virginia Commerce Bancorp,8.45,268914971.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vcbi
VPHM,ViroPharma Incorporated,27.86,1914108986,n/a,1996,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vphm
VSCP,"VirtualScopics, Inc.",0.92,27367941.04,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vscp
VRTS,"Virtus Investment Partners, Inc.",89.68,702389095.3,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrts
VRTU,Virtusa Corporation,17.99,458280120.4,n/a,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu
VISN,"VisionChina Media, Inc.",0.27,27354514.05,n/a,1993,Technology,Advertising,http://www.nasdaq.com/symbol/visn
VSCI,"Vision-Sciences, Inc.",1.24,57245490.32,n/a,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vsci
VPRT,Vistaprint N.V.,37.57,1283775015,n/a,2005,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/vprt
VITC,"Vitacost.com, Inc.",6.73,224125293.3,n/a,2009,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vitc
VTSS,Vitesse Semiconductor Corporation,2.43,62702524.44,n/a,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/vtss
VTNC,"Vitran Corporation, Inc.",4.92,80684265.72,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/vtnc
VVUS,"VIVUS, Inc.",22.93,2301310359,n/a,1994,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vvus
VOCS,"Vocus, Inc.",19.93,412543606,n/a,2005,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vocs
VOD,Vodafone Group Plc,28.25,1.4025E+11,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vod
VOLC,Volcano Corporation,27.68,1482879935,n/a,2006,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/volc
VLTR,Volterra Semiconductor Corporation,22.94,584073504.8,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/vltr
VOXX,VOXX International Corporation,7.38,172675387.6,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/voxx
VSBN,"VSB Bancorp, Inc. (NY)",10.7,19001156.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vsbn
VSEC,VSE Corporation,24.02,126986678.1,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsec
WACLY,Wacoal Holdings Corporation,55.05,1550737141,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/wacly
WCRX,Warner Chilcott plc,12.84,3216193977,n/a,1997,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/wcrx
WRES,"Warren Resources, Inc.",3.34,239918856.6,n/a,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wres
WWVY,Warwick Valley Telephone Company,14.0899,81625932.75,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/wwvy
WBCO,Washington Banking Company,13.96,215640413.2,n/a,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/wbco
WAFD,"Washington Federal, Inc.",16.83,1792298042,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wafd
WAFDW,"Washington Federal, Inc.",3.25,0,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wafdw
WASH,"Washington Trust Bancorp, Inc.",26.08,426748291.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wash
WSBF,"Waterstone Financial, Inc.",4.82,151107467.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wsbf
WAVX,Wave Systems Corp.,1.02,97868400.24,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/wavx
WAYN,Wayne Savings Bancshares Inc.,9,27037017,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wayn
WSTG,"Wayside Technology Group, Inc.",12.47,58756981.49,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/wstg
WDFC,WD-40 Company,52.2,824087089.8,n/a,1973,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wdfc
WWWW,"Web.com Group, Inc.",18.17,890153678.3,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/wwww
WBMD,WebMD Health Corp,14.7,736821050.7,n/a,2005,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wbmd
WEBM,WebMediaBrands Inc,2.9,17773749.1,n/a,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/webm
WBSN,"Websense, Inc.",16.5,599847039,n/a,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wbsn
WEBK,"Wellesley Bancorp, Inc.",15.15,36468337.65,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/webk
WEN,Wendy&#39;s Company (The),4.41,1723144838,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wen
WERN,"Werner Enterprises, Inc.",21.59,1573551224,n/a,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/wern
WSBC,"WesBanco, Inc.",21.05,561290756.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsbc
WTBA,West Bancorporation,11.39,198230216,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtba
WCBO,West Coast Bancorp,20.01,386084225.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wcbo
WMAR,"West Marine, Inc.",10.86,253567794.2,n/a,1993,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/wmar
WABC,Westamerica Bancorporation,47.82,1318141850,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wabc
WSTL,"Westell Technologies, Inc.",2.17,103515568.6,n/a,1995,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/wstl
WDC,Western Digital Corporation,39.48,9761907313,n/a,1972,Technology,Electronic Components,http://www.nasdaq.com/symbol/wdc
WLBC,Western Liberty Bancorp,3.97,53462147.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wlbc
WFD,"Westfield Financial, Inc.",7.39,180726204.1,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wfd
WLB,Westmoreland Coal Company,9.23,130002667.1,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlb
WLBPZ,Westmoreland Coal Company,27.49,4397300.4,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlbpz
WPRT,Westport Innovations Inc,29.56,1626065419,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wprt
WWAY,"Westway Group, Inc.",6.84,190943743.7,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/wway
WEYS,"Weyco Group, Inc.",22.91,249114450.9,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/weys
WFM,"Whole Foods Market, Inc.",97.62,18027231588,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wfm
